2019;04;23;2019.308;   0;  0.0;  37;1
2019;04;24;2019.311;   0;  0.0;  33;1
2019;04;25;2019.314;   0;  0.0;  46;1
2019;04;26;2019.316;   0;  0.0;  40;1
2019;04;27;2019.319;   0;  0.0;  35;1
2019;04;28;2019.322;   0;  0.0;  36;1
2019;04;29;2019.325;   0;  0.0;  46;1
2019;04;30;2019.327;   0;  0.0;  44;1
2019;05;01;2019.330;   0;  0.0;  38;1
2019;05;02;2019.333;   0;  0.0;  40;1
2019;05;03;2019.336;   0;  0.0;  36;1
2019;05;04;2019.338;  12;  0.8;  41;1
2019;05;05;2019.341;  12;  0.4;  35;1
2019;05;06;2019.344;  16;  0.9;  14;1
2019;05;07;2019.347;  26;  1.1;  35;1
2019;05;08;2019.349;  25;  1.7;  34;1
2019;05;09;2019.352;  26;  1.1;  31;1
2019;05;10;2019.355;  26;  1.5;  43;1
2019;05;11;2019.358;  27;  1.2;  32;1
2019;05;12;2019.360;  26;  1.3;  39;1
2019;05;13;2019.363;  24;  1.2;  49;1
2019;05;14;2019.366;  24;  0.8;  43;1
2019;05;15;2019.368;  18;  0.7;  20;1
2019;05;16;2019.371;  13;  0.5;  43;1
2019;05;17;2019.374;  13;  0.6;  26;1
2019;05;18;2019.377;  12;  0.9;  35;1
2019;05;19;2019.379;   0;  0.0;  31;1
2019;05;20;2019.382;   0;  0.0;  32;1
2019;05;21;2019.385;   0;  0.0;  42;1
2019;05;22;2019.388;   0;  0.0;  41;1
2019;05;23;2019.390;   0;  0.0;  44;1
2019;05;24;2019.393;   0;  0.0;  48;1
2019;05;25;2019.396;   0;  0.0;  46;1
2019;05;26;2019.399;   0;  0.0;  42;1
2019;05;27;2019.401;   0;  0.0;  46;1
2019;05;28;2019.404;   0;  0.0;  40;1
2019;05;29;2019.407;   7;  0.4;  22;1
2019;05;30;2019.410;   0;  0.0;  45;1
2019;05;31;2019.412;   0;  0.0;  46;1
2019;06;01;2019.415;   0;  0.0;  49;1
2019;06;02;2019.418;   0;  0.0;  45;1
2019;06;03;2019.421;   0;  0.0;  48;1
2019;06;04;2019.423;   0;  0.0;  48;1
2019;06;05;2019.426;   0;  0.0;  39;1
2019;06;06;2019.429;   0;  0.0;  44;1
2019;06;07;2019.432;   0;  0.0;  39;1
2019;06;08;2019.434;   0;  0.0;  43;1
2019;06;09;2019.437;   0;  0.0;  37;1
2019;06;10;2019.440;   0;  0.0;  41;1
2019;06;11;2019.442;   0;  0.0;  49;1
2019;06;12;2019.445;   0;  0.0;  43;1
2019;06;13;2019.448;   0;  0.0;  50;1
2019;06;14;2019.451;   0;  0.0;  47;1
2019;06;15;2019.453;   0;  0.0;  42;1
2019;06;16;2019.456;   0;  0.0;  48;1
2019;06;17;2019.459;   0;  0.0;  49;1
2019;06;18;2019.462;   0;  0.0;  48;1
2019;06;19;2019.464;   0;  0.0;  46;1
2019;06;20;2019.467;   0;  0.0;  44;1
2019;06;21;2019.470;   0;  0.0;  50;1
2019;06;22;2019.473;   0;  0.0;  42;1
2019;06;23;2019.475;   0;  0.0;  40;1
2019;06;24;2019.478;  11;  3.9;  38;1
2019;06;25;2019.481;  12;  0.0;  10;1
2019;06;26;2019.484;   7;  0.6;  34;1
2019;06;27;2019.486;   0;  0.0;  51;1
2019;06;28;2019.489;   0;  0.0;  47;1
2019;06;29;2019.492;   5;  1.0;  18;1
2019;06;30;2019.495;   0;  0.0;  44;1
2019;07;01;2019.497;   5;  0.5;  15;1
2019;07;02;2019.500;   0;  0.0;  42;1
2019;07;03;2019.503;   0;  0.0;  44;1
2019;07;04;2019.505;   0;  0.0;  43;1
2019;07;05;2019.508;   0;  0.0;  42;1
2019;07;06;2019.511;   0;  0.0;  39;1
2019;07;07;2019.514;   9;  0.7;  21;1
2019;07;08;2019.516;   5;  0.5;  17;1
2019;07;09;2019.519;   0;  0.0;  42;1
2019;07;10;2019.522;   0;  0.0;  46;1
2019;07;11;2019.525;   0;  0.0;  35;1
2019;07;12;2019.527;   0;  0.0;  47;1
2019;07;13;2019.530;   0;  0.0;  28;1
2019;07;14;2019.533;   0;  0.0;  32;1
2019;07;15;2019.536;   0;  0.0;  33;1
2019;07;16;2019.538;   0;  0.0;  42;1
2019;07;17;2019.541;   0;  0.0;  44;1
2019;07;18;2019.544;   0;  0.0;  41;1
2019;07;19;2019.547;   0;  0.0;  46;1
2019;07;20;2019.549;   0;  0.0;  40;1
2019;07;21;2019.552;   0;  0.0;  43;1
2019;07;22;2019.555;   8;  0.8;  25;1
2019;07;23;2019.558;   0;  0.0;  45;1
2019;07;24;2019.560;   0;  0.0;  52;1
2019;07;25;2019.563;   0;  0.0;  52;1
2019;07;26;2019.566;   0;  0.0;  50;1
2019;07;27;2019.568;   0;  0.0;  34;1
2019;07;28;2019.571;   0;  0.0;  33;1
2019;07;29;2019.574;   0;  0.0;  48;1
2019;07;30;2019.577;   0;  0.0;  48;1
2019;07;31;2019.579;   0;  0.0;  45;1
2019;08;01;2019.582;   0;  0.0;  47;1
2019;08;02;2019.585;   0;  0.0;  49;1
2019;08;03;2019.588;   0;  0.0;  40;1
2019;08;04;2019.590;   0;  0.0;  40;1
2019;08;05;2019.593;   8;  0.7;  29;1
2019;08;06;2019.596;   0;  0.0;  41;1
2019;08;07;2019.599;   7;  0.7;  26;1
2019;08;08;2019.601;   0;  0.0;  44;1
2019;08;09;2019.604;   0;  0.0;  44;1
2019;08;10;2019.607;   0;  0.0;  41;1
2019;08;11;2019.610;   0;  0.0;  41;1
2019;08;12;2019.612;   0;  0.0;  47;1
2019;08;13;2019.615;   0;  0.0;  48;1
2019;08;14;2019.618;   0;  0.0;  42;1
2019;08;15;2019.621;   0;  0.0;  42;1
2019;08;16;2019.623;   0;  0.0;  40;1
2019;08;17;2019.626;   0;  0.0;  39;1
2019;08;18;2019.629;   0;  0.0;  46;1
2019;08;19;2019.632;   0;  0.0;  47;1
2019;08;20;2019.634;   0;  0.0;  45;1
2019;08;21;2019.637;   0;  0.0;  48;1
2019;08;22;2019.640;   0;  0.0;  47;1
2019;08;23;2019.642;   0;  0.0;  47;1
2019;08;24;2019.645;   0;  0.0;  44;1
2019;08;25;2019.648;   0;  0.0;  48;1
2019;08;26;2019.651;   0;  0.0;  49;1
2019;08;27;2019.653;   0;  0.0;  47;1
2019;08;28;2019.656;   0;  0.0;  35;1
2019;08;29;2019.659;   0;  0.0;  46;1
2019;08;30;2019.662;   0;  0.0;  45;1
2019;08;31;2019.664;   0;  0.0;  50;1
2019;09;01;2019.667;  14;  1.6;  31;1
2019;09;02;2019.670;  14;  0.0;   9;1
2019;09;03;2019.673;   5;  0.4;  15;1
2019;09;04;2019.675;   0;  0.0;  46;1
2019;09;05;2019.678;   0;  0.0;  42;1
2019;09;06;2019.681;   0;  0.0;  40;1
2019;09;07;2019.684;   0;  0.0;  47;1
2019;09;08;2019.686;   0;  0.0;  41;1
2019;09;09;2019.689;   0;  0.0;  45;1
2019;09;10;2019.692;   0;  0.0;  41;1
2019;09;11;2019.695;   0;  0.0;  43;1
2019;09;12;2019.697;   0;  0.0;  52;1
2019;09;13;2019.700;   0;  0.0;  49;1
2019;09;14;2019.703;   0;  0.0;  49;1
2019;09;15;2019.705;   0;  0.0;  48;1
2019;09;16;2019.708;   0;  0.0;  32;1
2019;09;17;2019.711;   0;  0.0;  52;1
2019;09;18;2019.714;   0;  0.0;  53;1
2019;09;19;2019.716;   0;  0.0;  50;1
2019;09;20;2019.719;   0;  0.0;  48;1
2019;09;21;2019.722;   0;  0.0;  46;1
2019;09;22;2019.725;   0;  0.0;  40;1
2019;09;23;2019.727;   0;  0.0;  38;1
